State,County,City,Neighborhood,Nextdoor ID,Attribute,Position
CA,Santa Clara,San Jose,Avana Skyway,322348,Creek,8
CA,Santa Clara,San Jose,Avana Skyway,322348,Diversity,9
CA,Santa Clara,San Jose,Avenida Espana,170006,Family Friendly,0
CA,Santa Clara,San Jose,Avenida Espana,170006,Neighbors,1
CA,Santa Clara,San Jose,Avenida Espana,170006,Friendly,2
CA,Santa Clara,San Jose,Avenida Espana,170006,Peaceful,3
CA,Santa Clara,San Jose,Avenida Espana,170006,Clean,4
CA,Santa Clara,San Jose,Avenida Espana,170006,Quiet,5
CA,Santa Clara,San Jose,Avenida Espana,170006,Beautiful,6
CA,Santa Clara,San Jose,Avenida Espana,170006,Hills,7
CA,Santa Clara,San Jose,Avenida Espana,170006,Dog Friendly,8
CA,Santa Clara,San Jose,Avenida Espana,170006,Trails,9
CA,Santa Clara,Milpitas,Avenue-Milpitas,263622,Shopping,0
CA,Santa Clara,Milpitas,Avenue-Milpitas,263622,Family Friendly,1
CA,Santa Clara,Milpitas,Avenue-Milpitas,263622,Freeway Access,2
CA,Santa Clara,Milpitas,Avenue-Milpitas,263622,Young,3
CA,Santa Clara,Milpitas,Avenue-Milpitas,263622,Convenient,4
CA,Santa Clara,Milpitas,Avenue-Milpitas,263622,Peaceful,5
CA,Santa Clara,Milpitas,Avenue-Milpitas,263622,Clean,6
CA,Santa Clara,Milpitas,Avenue-Milpitas,263622,Location,7
CA,Santa Clara,Milpitas,Avenue-Milpitas,263622,Restaurants,8
CA,Santa Clara,Milpitas,Avenue-Milpitas,263622,Friendly,9
CA,Santa Clara,San Jose,AvenueOne,311999,Community,0
CA,Santa Clara,San Jose,AvenueOne,311999,Family Friendly,1
CA,Santa Clara,San Jose,AvenueOne,311999,Clean,2
CA,Santa Clara,San Jose,AvenueOne,311999,Walkability,3
CA,Santa Clara,San Jose,AvenueOne,311999,Well Maintained,4
CA,Santa Clara,San Jose,AvenueOne,311999,Convenient,5
CA,Santa Clara,San Jose,AvenueOne,311999,Diversity,6
CA,Santa Clara,San Jose,AvenueOne,311999,Freeway Access,7
CA,Santa Clara,San Jose,AvenueOne,311999,Peaceful,8
CA,Santa Clara,San Jose,AvenueOne,311999,Friendly,9
CA,Santa Clara,Milpitas,Ayer Ln,460423,,0
CA,Santa Clara,San Jose,Baker West,167084,Family Friendly,0
CA,Santa Clara,San Jose,Baker West,167084,Walkability,1
CA,Santa Clara,San Jose,Baker West,167084,Friendly,2
CA,Santa Clara,San Jose,Baker West,167084,Neighbors,3
CA,Santa Clara,San Jose,Baker West,167084,Safe,4
CA,Santa Clara,San Jose,Baker West,167084,Welcoming,5
CA,Santa Clara,San Jose,Baker West,167084,Convenient,6
CA,Santa Clara,San Jose,Baker West,167084,Clean,7
CA,Santa Clara,San Jose,Baker West,167084,Community,8
CA,Santa Clara,San Jose,Baker West,167084,Peaceful,9
CA,Santa Clara,San Jose,Baltic Way,375814,Diversity,0
CA,Santa Clara,San Jose,Baltic Way,375814,Family Friendly,1
CA,Santa Clara,San Jose,Baltic Way,375814,Neighbors,2
CA,Santa Clara,San Jose,Baltic Way,375814,Welcoming,3
CA,Santa Clara,San Jose,Baltic Way,375814,Community,4
CA,Santa Clara,San Jose,Baltic Way,375814,Stores,5
CA,Santa Clara,San Jose,Baltic Way,375814,Architecture,6
CA,Santa Clara,San Jose,Baltic Way,375814,Atmosphere,7
CA,Santa Clara,San Jose,Baltic Way,375814,Bay,8
CA,Santa Clara,San Jose,Baltic Way,375814,Beautiful,9
CA,Santa Clara,Morgan Hill,Barrett,153908,Family Friendly,0
CA,Santa Clara,Morgan Hill,Barrett,153908,Peaceful,1
CA,Santa Clara,Morgan Hill,Barrett,153908,Safe,2
CA,Santa Clara,Morgan Hill,Barrett,153908,Community,3
CA,Santa Clara,Morgan Hill,Barrett,153908,Dog Friendly,4
CA,Santa Clara,Morgan Hill,Barrett,153908,Friendly,5
CA,Santa Clara,Morgan Hill,Barrett,153908,Walking,6
CA,Santa Clara,Morgan Hill,Barrett,153908,Clean,7
CA,Santa Clara,Morgan Hill,Barrett,153908,Neighbors,8
CA,Santa Clara,Morgan Hill,Barrett,153908,Quiet,9
CA,Santa Clara,Palo Alto,Barron Park,1334,Family Friendly,0
CA,Santa Clara,Palo Alto,Barron Park,1334,Peaceful,1
CA,Santa Clara,Palo Alto,Barron Park,1334,Friendly,2
CA,Santa Clara,Palo Alto,Barron Park,1334,Walkability,3
CA,Santa Clara,Palo Alto,Barron Park,1334,Safe,4
CA,Santa Clara,Palo Alto,Barron Park,1334,Welcoming,5
CA,Santa Clara,Palo Alto,Barron Park,1334,Quiet,6
CA,Santa Clara,Palo Alto,Barron Park,1334,Atmosphere,7
CA,Santa Clara,Palo Alto,Barron Park,1334,Community,8
CA,Santa Clara,Palo Alto,Barron Park,1334,Dog Friendly,9
CA,Santa Clara,San Jose,Bascom Ave,402252,Clean,0
CA,Santa Clara,San Jose,Bascom Ave,402252,Downtown,1
CA,Santa Clara,San Jose,Bascom Ave,402252,Events,2
CA,Santa Clara,San Jose,Bascom Ave,402252,Food,3
CA,Santa Clara,San Jose,Bascom Ave,402252,Restaurants,4
CA,Santa Clara,San Jose,Bascom Ave,402252,Shopping,5
CA,Santa Clara,San Jose,Bascom Ave,402252,Stores,6
CA,Santa Clara,San Jose,Bascom Ave,402252,Walking,7
CA,Santa Clara,San Jose,Bascom Ave,402252,Atmosphere,8
CA,Santa Clara,San Jose,Bascom Ave,402252,Convenient,9
CA,Santa Clara,Campbell,Bascom/White Oaks,159753,Family Friendly,0
CA,Santa Clara,Campbell,Bascom/White Oaks,159753,Clean,1
CA,Santa Clara,Campbell,Bascom/White Oaks,159753,Quiet,2
CA,Santa Clara,Campbell,Bascom/White Oaks,159753,Safe,3
CA,Santa Clara,Campbell,Bascom/White Oaks,159753,Friendly,4
CA,Santa Clara,Campbell,Bascom/White Oaks,159753,Welcoming,5
CA,Santa Clara,Campbell,Bascom/White Oaks,159753,Convenient,6
CA,Santa Clara,Campbell,Bascom/White Oaks,159753,Dog Friendly,7
CA,Santa Clara,Campbell,Bascom/White Oaks,159753,Parks,8
CA,Santa Clara,Campbell,Bascom/White Oaks,159753,Peaceful,9
CA,Santa Clara,San Jose,Basking Ridge,171120,Family Friendly,0
CA,Santa Clara,San Jose,Basking Ridge,171120,Peaceful,1
CA,Santa Clara,San Jose,Basking Ridge,171120,Clean,2
CA,Santa Clara,San Jose,Basking Ridge,171120,Quiet,3
CA,Santa Clara,San Jose,Basking Ridge,171120,Beautiful,4
CA,Santa Clara,San Jose,Basking Ridge,171120,Friendly,5
CA,Santa Clara,San Jose,Basking Ridge,171120,Community,6
CA,Santa Clara,San Jose,Basking Ridge,171120,Pleasant,7
CA,Santa Clara,San Jose,Basking Ridge,171120,Well Maintained,8
CA,Santa Clara,San Jose,Basking Ridge,171120,Neighbors,9
CA,Santa Clara,San Jose,Baton Rouge,267937,Community,0
CA,Santa Clara,San Jose,Baton Rouge,267937,Diversity,1
CA,Santa Clara,San Jose,Baton Rouge,267937,Dog Friendly,2
CA,Santa Clara,San Jose,Baton Rouge,267937,Friendly,3
CA,Santa Clara,San Jose,Baton Rouge,267937,Neighbors,4
CA,Santa Clara,San Jose,Baton Rouge,267937,Brauchtum,5
CA,Santa Clara,San Jose,Baton Rouge,267937,Cat Friendly,6
CA,Santa Clara,Milpitas,Bayview Park,264500,Clean,0
CA,Santa Clara,Milpitas,Bayview Park,264500,Hills,1
CA,Santa Clara,Milpitas,Bayview Park,264500,Beautiful,2
CA,Santa Clara,Milpitas,Bayview Park,264500,Parks,3
CA,Santa Clara,Milpitas,Bayview Park,264500,Peaceful,4
CA,Santa Clara,Milpitas,Bayview Park,264500,Quiet,5
CA,Santa Clara,Milpitas,Bayview Park,264500,Schools,6
CA,Santa Clara,Milpitas,Bayview Park,264500,Sidewalks,7
CA,Santa Clara,Milpitas,Bayview Park,264500,Walking,8
CA,Santa Clara,Milpitas,Bayview Park,264500,Well Maintained,9
CA,Santa Clara,San Jose,Bel Aire-Hillstone,164464,Beautiful,0
CA,Santa Clara,San Jose,Bel Aire-Hillstone,164464,Family Friendly,1
CA,Santa Clara,San Jose,Bel Aire-Hillstone,164464,Peaceful,2
CA,Santa Clara,San Jose,Bel Aire-Hillstone,164464,Hills,3
CA,Santa Clara,San Jose,Bel Aire-Hillstone,164464,Well Maintained,4
CA,Santa Clara,San Jose,Bel Aire-Hillstone,164464,Friendly,5
CA,Santa Clara,San Jose,Bel Aire-Hillstone,164464,View,6
CA,Santa Clara,San Jose,Bel Aire-Hillstone,164464,Walking,7
CA,Santa Clara,San Jose,Bel Aire-Hillstone,164464,Landscaping,8
CA,Santa Clara,San Jose,Bel Aire-Hillstone,164464,Atmosphere,9
CA,Santa Clara,San Jose,Bella Villagio,179040,Community,0
CA,Santa Clara,San Jose,Bella Villagio,179040,Dog Friendly,1
CA,Santa Clara,San Jose,Bella Villagio,179040,Beautiful,2
CA,Santa Clara,San Jose,Bella Villagio,179040,Charm,3
CA,Santa Clara,San Jose,Bella Villagio,179040,Clean,4
CA,Santa Clara,San Jose,Bella Villagio,179040,Friendly,5
CA,Santa Clara,San Jose,Bella Villagio,179040,Pleasant,6
CA,Santa Clara,San Jose,Bella Villagio,179040,Quiet,7
CA,Santa Clara,San Jose,Bella Villagio,179040,Safe,8
CA,Santa Clara,San Jose,Bella Villagio,179040,Walkability,9
CA,Santa Clara,Sunnyvale,Belleville,177936,Family Friendly,0
CA,Santa Clara,Sunnyvale,Belleville,177936,Friendly,1
CA,Santa Clara,Sunnyvale,Belleville,177936,Walkability,2
CA,Santa Clara,Sunnyvale,Belleville,177936,Neighbors,3
CA,Santa Clara,Sunnyvale,Belleville,177936,Peaceful,4
CA,Santa Clara,Sunnyvale,Belleville,177936,Atmosphere,5
CA,Santa Clara,Sunnyvale,Belleville,177936,Community,6
CA,Santa Clara,Sunnyvale,Belleville,177936,Safe,7
CA,Santa Clara,Sunnyvale,Belleville,177936,Well Maintained,8
CA,Santa Clara,Sunnyvale,Belleville,177936,Clean,9
CA,Santa Clara,Saratoga,Bellgrove,172939,Family Friendly,0
CA,Santa Clara,Saratoga,Bellgrove,172939,Atmosphere,1
CA,Santa Clara,Saratoga,Bellgrove,172939,Beautiful,2
CA,Santa Clara,Saratoga,Bellgrove,172939,Clean,3
CA,Santa Clara,Saratoga,Bellgrove,172939,Friendly,4
CA,Santa Clara,Saratoga,Bellgrove,172939,Peaceful,5
CA,Santa Clara,Saratoga,Bellgrove,172939,Security,6
CA,Santa Clara,Saratoga,Bellgrove,172939,Walkability,7
CA,Santa Clara,Saratoga,Bellgrove,172939,Well Maintained,8
CA,Santa Clara,Saratoga,Bellgrove,172939,Charm,9
CA,Santa Clara,Los Gatos,Belwood-Belgatos,150754,Family Friendly,0
CA,Santa Clara,Los Gatos,Belwood-Belgatos,150754,Beautiful,1
CA,Santa Clara,Los Gatos,Belwood-Belgatos,150754,Friendly,2
CA,Santa Clara,Los Gatos,Belwood-Belgatos,150754,Neighbors,3
CA,Santa Clara,Los Gatos,Belwood-Belgatos,150754,Dog Friendly,4
CA,Santa Clara,Los Gatos,Belwood-Belgatos,150754,Hills,5
CA,Santa Clara,Los Gatos,Belwood-Belgatos,150754,Peaceful,6
CA,Santa Clara,Los Gatos,Belwood-Belgatos,150754,Quiet,7
CA,Santa Clara,Los Gatos,Belwood-Belgatos,150754,Parks,8
CA,Santa Clara,Los Gatos,Belwood-Belgatos,150754,Walkability,9
CA,Santa Clara,Mountain View,Bentley Square,155226,Convenient,0
CA,Santa Clara,Mountain View,Bentley Square,155226,Walkability,1
CA,Santa Clara,Mountain View,Bentley Square,155226,Family Friendly,2
CA,Santa Clara,Mountain View,Bentley Square,155226,Friendly,3
CA,Santa Clara,Mountain View,Bentley Square,155226,Proximity,4
CA,Santa Clara,Mountain View,Bentley Square,155226,Well Maintained,5
CA,Santa Clara,Mountain View,Bentley Square,155226,Beautiful,6
CA,Santa Clara,Mountain View,Bentley Square,155226,Charm,7
CA,Santa Clara,Mountain View,Bentley Square,155226,Community,8
CA,Santa Clara,Mountain View,Bentley Square,155226,Kids,9
CA,Santa Clara,Milpitas,Beresford,191126,Convenient,0
CA,Santa Clara,Milpitas,Beresford,191126,Community,1
CA,Santa Clara,Milpitas,Beresford,191126,Family Friendly,2
CA,Santa Clara,Milpitas,Beresford,191126,Freeway Access,3
CA,Santa Clara,Milpitas,Beresford,191126,Peaceful,4
CA,Santa Clara,Milpitas,Beresford,191126,Safe,5
CA,Santa Clara,Milpitas,Beresford,191126,Walkability,6
CA,Santa Clara,Milpitas,Beresford,191126,Food,7
CA,Santa Clara,Milpitas,Beresford,191126,Landscaping,8
CA,Santa Clara,Milpitas,Beresford,191126,Neighbors,9
CA,Santa Clara,Milpitas,Beresford Estates,270457,Peaceful,0
CA,Santa Clara,Milpitas,Beresford Estates,270457,Family Friendly,1
CA,Santa Clara,Milpitas,Beresford Estates,270457,Freeway Access,2
CA,Santa Clara,Milpitas,Beresford Estates,270457,Friendly,3
CA,Santa Clara,Milpitas,Beresford Estates,270457,Neighbors,4
CA,Santa Clara,Milpitas,Beresford Estates,270457,Dog Friendly,5
CA,Santa Clara,Milpitas,Beresford Estates,270457,Pleasant,6
CA,Santa Clara,Milpitas,Beresford Estates,270457,Quiet,7
CA,Santa Clara,Milpitas,Beresford Estates,270457,Walkability,8
CA,Santa Clara,Milpitas,Beresford Estates,270457,Walking,9
CA,Santa Clara,Sunnyvale,Bernardo Iowa,193000,Quiet,0
CA,Santa Clara,Sunnyvale,Bernardo Iowa,193000,Peaceful,1
CA,Santa Clara,Sunnyvale,Bernardo Iowa,193000,Safe,2
CA,Santa Clara,Sunnyvale,Bernardo Iowa,193000,Clean,3
CA,Santa Clara,Sunnyvale,Bernardo Iowa,193000,Convenient,4
CA,Santa Clara,Sunnyvale,Bernardo Iowa,193000,Family Friendly,5
CA,Santa Clara,Sunnyvale,Bernardo Iowa,193000,Neighbors,6
CA,Santa Clara,Sunnyvale,Bernardo Iowa,193000,Walkability,7
CA,Santa Clara,Sunnyvale,Bernardo Iowa,193000,Diversity,8
CA,Santa Clara,Sunnyvale,Bernardo Iowa,193000,Freeway Access,9
CA,Santa Clara,San Jose,Berry Park,182946,Friendly,0
CA,Santa Clara,San Jose,Berry Park,182946,Clean,1
CA,Santa Clara,San Jose,Berry Park,182946,Peaceful,2
CA,Santa Clara,San Jose,Berry Park,182946,Well Maintained,3
CA,Santa Clara,San Jose,Berry Park,182946,Dog Friendly,4
CA,Santa Clara,San Jose,Berry Park,182946,Family Friendly,5
CA,Santa Clara,San Jose,Berry Park,182946,Neighbors,6
CA,Santa Clara,San Jose,Berry Park,182946,Trees,7
CA,Santa Clara,San Jose,Berry Park,182946,Walkability,8
CA,Santa Clara,San Jose,Berry Park,182946,Welcoming,9
CA,Santa Clara,San Jose,Berryessa,283965,Diversity,0
CA,Santa Clara,San Jose,Berryessa,283965,Neighbors,1
CA,Santa Clara,San Jose,Berryessa,283965,Walkability,2
CA,Santa Clara,San Jose,Berryessa Crossing,296774,Clean,0
CA,Santa Clara,San Jose,Berryessa Crossing,296774,Walking,1
CA,Santa Clara,San Jose,Berryessa Crossing,296774,Convenient,2
CA,Santa Clara,San Jose,Berryessa Crossing,296774,Freeway Access,3
CA,Santa Clara,San Jose,Berryessa Crossing,296774,Well Maintained,4
CA,Santa Clara,San Jose,Berryessa Crossing,296774,Atmosphere,5
CA,Santa Clara,San Jose,Berryessa Crossing,296774,Birds,6
CA,Santa Clara,San Jose,Berryessa Crossing,296774,Charm,7
CA,Santa Clara,San Jose,Berryessa Crossing,296774,Diversity,8
CA,Santa Clara,San Jose,Berryessa Crossing,296774,Downtown,9
CA,Santa Clara,San Jose,Betty Ann,264151,Beautiful,0
CA,Santa Clara,San Jose,Betty Ann,264151,Clean,1
CA,Santa Clara,San Jose,Betty Ann,264151,Community,2
CA,Santa Clara,San Jose,Betty Ann,264151,Large,3
CA,Santa Clara,San Jose,Betty Ann,264151,Peaceful,4
CA,Santa Clara,San Jose,Betty Ann,264151,Pleasant,5
CA,Santa Clara,San Jose,Betty Ann,264151,Quiet,6
CA,Santa Clara,San Jose,Betty Ann,264151,Safe,7
CA,Santa Clara,San Jose,Betty Ann,264151,Security,8
CA,Santa Clara,San Jose,Betty Ann,264151,Weather,9
CA,Santa Clara,San Jose,Bevin Brook,170238,Peaceful,0
CA,Santa Clara,San Jose,Bevin Brook,170238,Quiet,1
CA,Santa Clara,San Jose,Bevin Brook,170238,Clean,2
CA,Santa Clara,San Jose,Bevin Brook,170238,Green,3
CA,Santa Clara,San Jose,Bevin Brook,170238,Nature,4
CA,Santa Clara,San Jose,Bevin Brook,170238,Privacy,5
CA,Santa Clara,San Jose,Bevin Brook,170238,Proximity,6
CA,Santa Clara,San Jose,Bevin Brook,170238,Secluded,7
CA,Santa Clara,San Jose,Bevin Brook,170238,Small,8
CA,Santa Clara,San Jose,Bevin Brook,170238,Weather,9
CA,Santa Clara,Los Gatos,Big Redwood Park,213597,Woods,0
CA,Santa Clara,Los Gatos,Big Redwood Park,213597,Beautiful,1
CA,Santa Clara,Los Gatos,Big Redwood Park,213597,Community,2
CA,Santa Clara,Los Gatos,Big Redwood Park,213597,Location,3
CA,Santa Clara,Los Gatos,Big Redwood Park,213597,Nature,4
CA,Santa Clara,Los Gatos,Big Redwood Park,213597,Safe,5
CA,Santa Clara,Los Gatos,Big Redwood Park,213597,Secluded,6
CA,Santa Clara,Los Gatos,Big Redwood Park,213597,Trees,7
CA,Santa Clara,Los Gatos,Big Redwood Park,213597,Atmosphere,8
CA,Santa Clara,Los Gatos,Big Redwood Park,213597,Birds,9
CA,Santa Clara,Mountain View,Birch Creek,202042,Friendly,0
CA,Santa Clara,Mountain View,Birch Creek,202042,Diversity,1
CA,Santa Clara,Mountain View,Birch Creek,202042,Parks,2
CA,Santa Clara,Mountain View,Birch Creek,202042,Clean,3
CA,Santa Clara,Mountain View,Birch Creek,202042,Dog Friendly,4
CA,Santa Clara,Mountain View,Birch Creek,202042,Safe,5
CA,Santa Clara,Mountain View,Birch Creek,202042,Proximity,6
CA,Santa Clara,Mountain View,Birch Creek,202042,Restaurants,7
CA,Santa Clara,Mountain View,Birch Creek,202042,Walkability,8
CA,Santa Clara,Mountain View,Birch Creek,202042,Welcoming,9
CA,Santa Clara,San Jose,Blackford NAC,170146,Family Friendly,0
CA,Santa Clara,San Jose,Blackford NAC,170146,Clean,1
CA,Santa Clara,San Jose,Blackford NAC,170146,Walkability,2
CA,Santa Clara,San Jose,Blackford NAC,170146,Convenient,3
CA,Santa Clara,San Jose,Blackford NAC,170146,Dog Friendly,4
CA,Santa Clara,San Jose,Blackford NAC,170146,Freeway Access,5
CA,Santa Clara,San Jose,Blackford NAC,170146,Friendly,6
CA,Santa Clara,San Jose,Blackford NAC,170146,Parks,7
CA,Santa Clara,San Jose,Blackford NAC,170146,Peaceful,8
CA,Santa Clara,San Jose,Blackford NAC,170146,Quiet,9
CA,Santa Clara,San Jose,Blossom Hill,439056,Community,0
CA,Santa Clara,San Jose,Blossom Hill,439056,Food,1
CA,Santa Clara,San Jose,Blossom Hill,439056,Pleasant,2
CA,Santa Clara,San Jose,Blossom Hill,439056,Restaurants,3
CA,Santa Clara,San Jose,Blossom Hill,439056,Shopping,4
CA,Santa Clara,San Jose,Blossom Hill Homes,170220,Freeway Access,0
CA,Santa Clara,San Jose,Blossom Hill Homes,170220,Parks,1
CA,Santa Clara,San Jose,Blossom Hill Homes,170220,Walking,2
CA,Santa Clara,San Jose,Blossom Hill Homes,170220,Quiet,3
CA,Santa Clara,San Jose,Blossom Hill Homes,170220,Restaurants,4
CA,Santa Clara,San Jose,Blossom Hill Homes,170220,Sidewalks,5
CA,Santa Clara,San Jose,Blossom Hill Homes,170220,Transportation,6
CA,Santa Clara,San Jose,Blossom Hill Homes,170220,Peaceful,7
CA,Santa Clara,San Jose,Blossom Hill Homes,170220,Walkability,8
CA,Santa Clara,San Jose,Blossom Hill Homes,170220,Diversity,9
CA,Santa Clara,Los Gatos,Blossom Manor,127203,Family Friendly,0
CA,Santa Clara,Los Gatos,Blossom Manor,127203,Community,1
CA,Santa Clara,Los Gatos,Blossom Manor,127203,Safe,2
CA,Santa Clara,Los Gatos,Blossom Manor,127203,Neighbors,3
CA,Santa Clara,Los Gatos,Blossom Manor,127203,Clean,4
CA,Santa Clara,Los Gatos,Blossom Manor,127203,Peaceful,5
CA,Santa Clara,Los Gatos,Blossom Manor,127203,Walkability,6
CA,Santa Clara,Los Gatos,Blossom Manor,127203,Beautiful,7
CA,Santa Clara,Los Gatos,Blossom Manor,127203,Dog Friendly,8
CA,Santa Clara,Los Gatos,Blossom Manor,127203,Friendly,9
CA,Santa Clara,San Jose,Blossom River,170077,Family Friendly,0
CA,Santa Clara,San Jose,Blossom River,170077,Food,1
CA,Santa Clara,San Jose,Blossom River,170077,Houses,2
CA,Santa Clara,San Jose,Blossom River,170077,Mature,3
CA,Santa Clara,San Jose,Blossom River,170077,Neighbors,4
CA,Santa Clara,San Jose,Blossom River,170077,Open,5
CA,Santa Clara,San Jose,Blossom River,170077,Quiet,6
CA,Santa Clara,San Jose,Blossom River,170077,Restaurants,7
CA,Santa Clara,San Jose,Blossom River,170077,River,8
CA,Santa Clara,San Jose,Blossom River,170077,Scenery,9
CA,Santa Clara,San Jose,Blossom Trails,191958,Community,0
CA,Santa Clara,San Jose,Blossom Trails,191958,Convenient,1
CA,Santa Clara,San Jose,Blossom Trails,191958,Dog Friendly,2
CA,Santa Clara,San Jose,Blossom Trails,191958,Family Friendly,3
CA,Santa Clara,San Jose,Blossom Trails,191958,Friendly,4
CA,Santa Clara,San Jose,Blossom Trails,191958,Mature,5
CA,Santa Clara,San Jose,Blossom Trails,191958,Nice,6
CA,Santa Clara,San Jose,Blossom Trails,191958,Peaceful,7
CA,Santa Clara,San Jose,Blossom Trails,191958,Pleasant,8
CA,Santa Clara,San Jose,Blossom Trails,191958,Proximity,9
CA,Santa Clara,Mountain View,Blossom Valley,1123,,0
CA,Santa Clara,San Jose,Blossom Valley,171144,Family Friendly,0
CA,Santa Clara,San Jose,Blossom Valley,171144,Friendly,1
CA,Santa Clara,San Jose,Blossom Valley,171144,Clean,2
CA,Santa Clara,San Jose,Blossom Valley,171144,Neighbors,3
CA,Santa Clara,San Jose,Blossom Valley,171144,Peaceful,4
CA,Santa Clara,San Jose,Blossom Valley,171144,Dog Friendly,5
CA,Santa Clara,San Jose,Blossom Valley,171144,Community,6
CA,Santa Clara,San Jose,Blossom Valley,171144,Well Maintained,7
CA,Santa Clara,San Jose,Blossom Valley,171144,Walkability,8
CA,Santa Clara,San Jose,Blossom Valley,171144,Welcoming,9
CA,Santa Clara,Saratoga,Blossom View of Saratoga,312261,Quiet,0
CA,Santa Clara,Saratoga,Blossom View of Saratoga,312261,Safe,1
CA,Santa Clara,Saratoga,Blossom View of Saratoga,312261,Atmosphere,2
CA,Santa Clara,Saratoga,Blossom View of Saratoga,312261,Dog Friendly,3
CA,Santa Clara,Saratoga,Blossom View of Saratoga,312261,Weather,4
CA,Santa Clara,Saratoga,Blossom View of Saratoga,312261,Clean,5
CA,Santa Clara,Saratoga,Blossom View of Saratoga,312261,Diversity,6
CA,Santa Clara,Saratoga,Blossom View of Saratoga,312261,Family Friendly,7
CA,Santa Clara,Saratoga,Blossom View of Saratoga,312261,Peaceful,8
CA,Santa Clara,Saratoga,Blossom View of Saratoga,312261,Walkability,9
CA,Santa Clara,San Jose,Blossom Village,155750,Beautiful,0
CA,Santa Clara,San Jose,Blossom Village,155750,Clean,1
CA,Santa Clara,San Jose,Blossom Village,155750,Convenient,2
CA,Santa Clara,San Jose,Blossom Village,155750,Dog Friendly,3
CA,Santa Clara,San Jose,Blossom Village,155750,Freeway Access,4
CA,Santa Clara,San Jose,Blossom Village,155750,Friendly,5
CA,Santa Clara,San Jose,Blossom Village,155750,Green,6
CA,Santa Clara,San Jose,Blossom Village,155750,Landscaping,7
CA,Santa Clara,San Jose,Blossom Village,155750,Nature,8
CA,Santa Clara,San Jose,Blossom Village,155750,Neighbors,9
CA,Santa Clara,Sunnyvale,Bobwhite and Bobolink,126980,Clean,0
CA,Santa Clara,Sunnyvale,Bobwhite and Bobolink,126980,Parks,1
CA,Santa Clara,Sunnyvale,Bobwhite and Bobolink,126980,Peaceful,2
CA,Santa Clara,Sunnyvale,Bobwhite and Bobolink,126980,Safe,3
